Datacenter,Location name,Site ID,Terminal,Link Description
mi,azdoc_douglas,14043,t16333,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45924
mi,azdoc_douglas,14043,t16334,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45927
mi,azdoc_douglas,14043,t16337,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45925
mi,azdoc_douglas,14043,t16731,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45921
mi,azdoc_douglas,14043,t16732,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45928
mi,azdoc_douglas,14043,t16734,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45929
mi,azdoc_douglas,14043,t16735,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45932
mi,azdoc_douglas,14043,t16737,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45930
mi,azdoc_douglas,14043,t26030,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45931
mi,azdoc_winslow,14045,t16258,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46618
mi,azdoc_winslow,14045,t16265,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46605
mi,azdoc_winslow,14045,t16267,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46608
mi,azdoc_winslow,14045,t16338,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46616
mi,azdoc_winslow,14045,t16339,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46611
mi,azdoc_winslow,14045,t16340,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46617
mi,azdoc_winslow,14045,t16749,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46606
mi,azdoc_winslow,14045,t16751,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46619
mi,azdoc_safford_grant,14046,t16738,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46159
mi,azdoc_safford_grant,14046,t16744,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46160
mi,azdoc_safford_grant,14046,t16745,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46161
mi,azdoc_safford_grant,14046,t16746,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46162
mi,azdoc_marana,14047,t16725,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46316
mi,azdoc_marana,14047,t16726,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46317
mi,azdoc_marana,14047,t16951,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46318
mi,azdoc_phoenix_west,14049,t15168,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46603
mi,azdoc_phoenix_west,14049,t15169,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46604
mi,azdoc_phoenix_west,14049,t15170,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46601
mi,azdoc_phoenix_west,14049,t15173,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:46602
mi,azdoc_yuma,14052,t12481,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45738
mi,azdoc_yuma,14052,t12811,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45717
mi,azdoc_yuma,14052,t16251,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45720
mi,azdoc_yuma,14052,t16252,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45721
mi,azdoc_yuma,14052,t16253,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45736
mi,azdoc_yuma,14052,t16254,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45722
mi,azdoc_yuma,14052,t16255,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45745
mi,azdoc_yuma,14052,t16256,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45718
mi,azdoc_yuma,14052,t16257,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45746
mi,azdoc_yuma,14052,t16260,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45715
mi,azdoc_yuma,14052,t16262,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45719
mi,azdoc_yuma,14052,t16266,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45740
mi,azdoc_yuma,14052,t16269,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45716
mi,azdoc_yuma,14052,t16270,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45741
mi,azdoc_yuma,14052,t16288,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45713
mi,azdoc_yuma,14052,t16289,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45734
mi,azdoc_yuma,14052,t16291,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45737
mi,azdoc_yuma,14052,t16293,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45735
mi,azdoc_yuma,14052,t16295,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45714
mi,azdoc_yuma,14052,t17197,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45728
mi,azdoc_yuma,14052,t17198,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45723
mi,azdoc_yuma,14052,t17199,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45729
mi,azdoc_yuma,14052,t17200,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45725
mi,azdoc_yuma,14052,t17201,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45726
mi,azdoc_yuma,14052,t17202,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45730
mi,azdoc_yuma,14052,t17203,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45727
mi,azdoc_yuma,14052,t17204,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45724
mi,azdoc_yuma,14052,t26312,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45743
mi,azdoc_sam_lewis,14057,t11981,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:47277
mi,azdoc_sam_lewis,14057,t13167,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45421
mi,azdoc_sam_lewis,14057,t14329,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45454
mi,azdoc_sam_lewis,14057,t16024,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45428
mi,azdoc_sam_lewis,14057,t16026,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45447
mi,azdoc_sam_lewis,14057,t16030,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45422
mi,azdoc_sam_lewis,14057,t16031,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45429
mi,azdoc_sam_lewis,14057,t16032,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45437
mi,azdoc_sam_lewis,14057,t16033,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45436
mi,azdoc_sam_lewis,14057,t16034,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45403
mi,azdoc_sam_lewis,14057,t16040,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45402
mi,azdoc_sam_lewis,14057,t16041,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45404
mi,azdoc_sam_lewis,14057,t16042,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45418
mi,azdoc_sam_lewis,14057,t16043,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45398
mi,azdoc_sam_lewis,14057,t16048,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45425
mi,azdoc_sam_lewis,14057,t16050,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45441
mi,azdoc_sam_lewis,14057,t16054,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45443
mi,azdoc_sam_lewis,14057,t16057,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45414
mi,azdoc_sam_lewis,14057,t16059,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45450
mi,azdoc_sam_lewis,14057,t16060,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45449
mi,azdoc_sam_lewis,14057,t16062,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45412
mi,azdoc_sam_lewis,14057,t16064,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45420
mi,azdoc_sam_lewis,14057,t16066,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45435
mi,azdoc_sam_lewis,14057,t16067,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45455
mi,azdoc_sam_lewis,14057,t16069,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45431
mi,azdoc_sam_lewis,14057,t16070,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45426
mi,azdoc_sam_lewis,14057,t16071,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45446
mi,azdoc_sam_lewis,14057,t16072,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45458
mi,azdoc_sam_lewis,14057,t16076,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45452
mi,azdoc_sam_lewis,14057,t16080,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45397
mi,azdoc_sam_lewis,14057,t16083,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45440
mi,azdoc_sam_lewis,14057,t16084,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45438
mi,azdoc_sam_lewis,14057,t16085,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45439
mi,azdoc_sam_lewis,14057,t21877,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45427
mi,cochise_ipsec_svv_mobile,14071,t19413,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:28545
mi,cochise_ipsec_svv,14071,t11422,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:35985
mi,cochise_ipsec_svv,14071,t13570,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:57699
mi,cochise_ipsec_svv,14071,t14488,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:18439
mi,cochise_ipsec_svv,14071,t14956,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:28975
mi,cochise_ipsec_svv,14071,t15103,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:18433
mi,cochise_ipsec_svv,14071,t16029,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:18443
mi,cochise_ipsec_svv,14071,t16756,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:57697
mi,cochise_ipsec_svv,14071,t19234,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:57698
mi,cochise_ipsec_svv,14071,t26361,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:18436
mi,tuolumne,15143,t19016,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:47096
mi,tuolumne,15143,t19017,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:47097
mi,tuolumne,15143,t19026,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:47098
mi,tuolumne,15143,t19029,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:47099
mi,tuolumne,15143,t19296,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:47102
mi,tuolumne,15143,t19300,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:47104
mi,tuolumne,15143,t19304,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:47108
mi,tuolumne,15143,t19305,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:47109
mi,tuolumne,15143,t19306,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:47110
mi,calaveras_svv,15162,t8231,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44006
mi,calaveras_svv,15162,t8626,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:41996
mi,calaveras_svv,15162,t8630,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44283
mi,napa_ipsec_scp,15173,t8891,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:28048
mi,napa_ipsec_svv,15173,t2394,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:28056
mi,napa_ipsec_svv,15173,t3198,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:17226
mi,napa_ipsec_svv,15173,t3241,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:29924
mi,napa_ipsec_svv,15173,t4959,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:17223
mi,napa_ipsec_svv,15173,t4960,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:17225
mi,napa_ipsec_svv,15173,t4961,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:17229
mi,napa_ipsec_svv,15173,t4962,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:17230
mi,napa_ipsec_svv,15173,t4964,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:17228
mi,napa_ipsec_svv,15173,t4965,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:21787
mi,napa_ipsec_svv,15173,t6702,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:26489
mi,napa_ipsec_svv,15173,t8890,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:17233
mi,denver_downtown,16011,t11232,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36490
mi,denver_downtown,16011,t11716,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36428
mi,denver_downtown,16011,T11719,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36442
mi,denver_downtown,16011,t11864,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36466
mi,denver_downtown,16011,t11970,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44434
mi,denver_downtown,16011,t12007,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36456
mi,denver_downtown,16011,T12009,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36393
mi,denver_downtown,16011,T12011,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36408
mi,denver_downtown,16011,T12015,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:37774
mi,denver_downtown,16011,T12203,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36397
mi,denver_downtown,16011,T12205,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36399
mi,denver_downtown,16011,T12206,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36385
mi,denver_downtown,16011,T12207,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36388
mi,denver_downtown,16011,T12210,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36389
mi,denver_downtown,16011,T12215,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36430
mi,denver_downtown,16011,T12222,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:37362
mi,denver_downtown,16011,t12254,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44441
mi,denver_downtown,16011,T12260,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36427
mi,denver_downtown,16011,t12262,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36450
mi,denver_downtown,16011,t12267,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36451
mi,denver_downtown,16011,t12273,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:37724
mi,denver_downtown,16011,t12274,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36457
mi,denver_downtown,16011,t12276,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36458
mi,denver_downtown,16011,T12280,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:39835
mi,denver_downtown,16011,t12281,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36462
mi,denver_downtown,16011,t12282,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36463
mi,denver_downtown,16011,t12286,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36468
mi,denver_downtown,16011,T12287,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36383
mi,denver_downtown,16011,T12289,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36446
mi,denver_downtown,16011,t12290,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44450
mi,denver_downtown,16011,T12295,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36421
mi,denver_downtown,16011,t12301,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44428
mi,denver_downtown,16011,t12305,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36470
mi,denver_downtown,16011,t12309,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44430
mi,denver_downtown,16011,T12310,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36448
mi,denver_downtown,16011,T12311,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36429
mi,denver_downtown,16011,T12312,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36447
mi,denver_downtown,16011,t12314,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44439
mi,denver_downtown,16011,t12317,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44433
mi,denver_downtown,16011,t12318,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36473
mi,denver_downtown,16011,t12319,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44431
mi,denver_downtown,16011,t12320,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36478
mi,denver_downtown,16011,t12322,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36480
mi,denver_downtown,16011,t12323,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44436
mi,denver_downtown,16011,t12325,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36483
mi,denver_downtown,16011,t12326,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36484
mi,denver_downtown,16011,T12328,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:37773
mi,denver_downtown,16011,t12329,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36487
mi,denver_downtown,16011,t12330,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36489
mi,denver_downtown,16011,t12333,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44437
mi,denver_downtown,16011,t12334,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36492
mi,denver_downtown,16011,T12341,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36443
mi,denver_downtown,16011,T12343,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36405
mi,denver_downtown,16011,T12345,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36406
mi,denver_downtown,16011,t12348,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44444
mi,denver_downtown,16011,T12352,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36410
mi,denver_downtown,16011,T12353,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36412
mi,denver_downtown,16011,T12356,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36407
mi,denver_downtown,16011,T12357,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36416
mi,denver_downtown,16011,t12358,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44438
mi,denver_downtown,16011,T12359,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:39975
mi,denver_downtown,16011,t12361,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36495
mi,denver_downtown,16011,t12362,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44447
mi,denver_downtown,16011,t12992,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:44446
mi,denver_downtown,16011,t13082,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36464
mi,denver_downtown,16011,t13892,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:36434
mi,denver_downtown,16011,T13893,https://mi-orionpoll01.corp.securustech.net/Orion/NetPerfMon/NodeDetails.aspx?NetObject=N:45050
